order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
324,378,752,14,906.14,536.82,2022-06-05,901 Shasta Court,Apple Pay,pending
325,453,79,69,979.61,3777.79,2022-01-23,6 Mallard Trail,PayPal,shipped
326,727,209,41,746.38,5096.06,2021-07-22,1126 Village Terrace,Apple Pay,shipped
327,812,468,14,297.87,5724.29,2021-12-19,102 Anhalt Drive,credit card,processing
328,368,217,18,602.65,2878.93,2021-02-20,84101 Straubel Court,credit card,delivered
329,122,533,31,96.28,2657.01,2022-05-25,8842 5th Circle,PayPal,processing
330,110,896,50,950.33,5428.52,2021-02-25,51375 Dahle Plaza,PayPal,pending
331,363,412,61,549.67,5783.12,2022-07-08,98 Calypso Crossing,PayPal,processing
332,335,7,71,751.05,6523.76,2021-12-01,01 Homewood Drive,PayPal,delivered
333,744,929,74,273.39,5599.49,2021-05-30,3033 Annamark Avenue,Apple Pay,pending
334,226,832,87,875.42,9430.38,2021-12-05,421 Everett Park,PayPal,pending
335,131,887,46,535.87,3074.81,2022-09-03,82773 Lotheville Place,Apple Pay,delivered
336,772,610,91,824.04,3292.21,2020-10-07,7916 Green Drive,credit card,pending
337,989,694,30,702.16,442.68,2020-03-18,90 Charing Cross Trail,credit card,pending
338,350,848,21,450.52,1015.43,2021-01-24,1 Elka Plaza,PayPal,shipped
339,321,569,54,175.63,4364.69,2020-12-20,21070 Eggendart Alley,Apple Pay,shipped
340,872,376,7,570.61,3488.65,2020-02-15,424 Mitchell Street,credit card,pending
341,648,961,32,306.37,3116.19,2022-01-19,55973 Grasskamp Hill,Apple Pay,shipped
342,383,170,47,882.95,2712.87,2022-06-20,25 Valley Edge Center,Apple Pay,pending
343,960,161,67,789.72,7590.05,2022-03-06,7233 Namekagon Avenue,PayPal,shipped
344,315,225,42,743.18,365.62,2021-11-04,57 Saint Paul Crossing,Apple Pay,processing
345,958,48,89,178.84,5866.18,2022-09-17,85634 4th Circle,credit card,delivered
346,601,21,54,687.06,4256.83,2020-04-09,8415 Crownhardt Point,Apple Pay,pending
347,495,20,5,433.21,4617.13,2021-08-06,4 Esker Street,credit card,pending
348,876,956,24,596.79,8073.11,2021-09-12,56 Hoffman Street,PayPal,delivered
349,405,772,63,314.27,6314.96,2021-05-15,8167 Warrior Avenue,PayPal,delivered
350,364,850,21,415.63,8161.53,2021-06-17,19040 Steensland Crossing,Apple Pay,processing
351,743,797,6,415.0,8535.89,2021-01-29,790 Grim Avenue,Apple Pay,pending
352,879,653,71,698.1,1718.69,2020-10-10,73620 Mesta Way,PayPal,shipped
353,621,464,36,92.07,5305.37,2022-11-21,49305 Hoepker Way,PayPal,shipped
354,430,326,14,440.63,8254.45,2020-04-25,92603 Delladonna Crossing,credit card,pending
355,222,177,98,671.09,7649.82,2022-07-29,67 Susan Circle,Apple Pay,delivered
356,644,736,42,538.86,1770.26,2021-05-06,815 Dunning Circle,PayPal,delivered
357,324,61,77,681.31,4534.13,2021-09-28,0510 Garrison Avenue,PayPal,shipped
358,506,502,48,415.76,3133.34,2022-11-30,59425 Village Green Park,Apple Pay,delivered
359,275,413,38,785.64,3858.94,2021-03-25,0 Talmadge Parkway,Apple Pay,delivered
360,855,677,94,185.33,1989.17,2020-06-10,79 Hoard Avenue,PayPal,shipped
361,672,967,1,49.2,4725.1,2021-09-16,84 Stone Corner Court,credit card,delivered
362,791,609,28,679.52,5674.01,2021-07-12,1069 Rigney Hill,credit card,shipped
363,841,935,6,676.54,6106.38,2020-05-20,200 John Wall Place,PayPal,pending
364,505,812,91,777.28,1729.15,2020-11-20,561 Parkside Drive,PayPal,processing
365,735,895,80,908.83,7558.94,2021-02-27,4 Clyde Gallagher Drive,credit card,pending
366,821,764,26,244.71,9025.71,2022-02-22,743 Merrick Terrace,credit card,pending
367,641,608,60,115.74,451.2,2021-11-07,6 Dapin Crossing,PayPal,delivered
368,724,371,63,924.99,7550.26,2022-01-10,1323 Quincy Trail,Apple Pay,processing
369,466,841,20,106.9,2699.7,2021-02-06,02 Fallview Trail,PayPal,delivered
370,557,757,90,990.6,5578.72,2021-11-29,5 Tennyson Court,Apple Pay,shipped
371,288,888,44,646.53,94.48,2022-01-07,9298 Chinook Court,credit card,pending
372,955,690,95,73.46,8426.55,2020-02-17,3666 West Court,Apple Pay,pending
373,208,302,55,584.37,5528.93,2021-03-19,47001 Talisman Place,credit card,shipped
374,91,822,17,760.69,6324.73,2020-05-02,7902 Nova Lane,PayPal,processing
375,758,104,63,725.13,1956.73,2020-05-06,3 4th Avenue,Apple Pay,processing
376,20,909,27,79.13,6922.43,2022-05-13,7713 Northridge Pass,PayPal,pending
377,36,705,86,490.56,9883.54,2022-03-04,282 Johnson Parkway,credit card,shipped
378,770,765,100,161.19,9784.42,2022-02-26,1296 Anhalt Way,Apple Pay,pending
379,568,716,92,741.65,1405.16,2022-07-16,225 Raven Place,PayPal,delivered
380,158,981,17,624.2,1586.03,2020-09-09,027 Granby Way,credit card,processing
381,446,715,71,172.76,5839.39,2022-09-03,79098 Harper Court,credit card,delivered
382,376,506,57,792.81,3272.5,2021-09-23,3522 Karstens Drive,credit card,delivered
383,7,85,86,513.5,8920.77,2020-02-12,50 Logan Way,PayPal,delivered
384,140,261,72,58.61,6749.89,2021-02-01,2149 Saint Paul Crossing,PayPal,processing
385,169,256,63,989.35,3893.63,2022-02-10,59 Rowland Point,credit card,delivered
386,730,301,96,568.65,7388.16,2022-06-27,5883 Reinke Circle,Apple Pay,delivered
387,529,723,94,241.11,7721.56,2020-04-15,83 Sachtjen Alley,credit card,shipped
388,54,639,70,634.72,1628.65,2022-05-26,5709 Anzinger Park,PayPal,shipped
389,181,128,63,985.44,6618.8,2021-03-31,01 Loomis Park,credit card,delivered
390,38,5,49,897.75,4034.45,2021-08-25,016 Riverside Court,credit card,processing
391,649,876,31,924.63,8255.89,2022-03-28,7 Colorado Park,PayPal,delivered
392,201,699,21,989.86,4138.73,2022-12-29,24 Kensington Crossing,credit card,delivered
393,385,631,35,622.15,4449.33,2020-09-11,7 Magdeline Court,PayPal,delivered
394,427,519,98,4.27,1265.33,2022-01-10,31374 Elka Hill,Apple Pay,delivered
395,717,375,34,396.32,9155.34,2021-06-05,75231 Forest Run Road,PayPal,pending
396,565,732,46,152.18,7178.03,2020-05-03,664 Summer Ridge Trail,PayPal,pending
397,808,473,17,133.0,9562.51,2021-06-01,179 Brickson Park Avenue,PayPal,processing
398,586,287,6,829.42,5137.11,2020-01-23,4184 Judy Junction,PayPal,pending
399,55,328,22,226.12,9825.23,2021-08-18,47 Shopko Center,PayPal,delivered
400,412,639,66,479.46,9706.35,2022-12-27,3 Brown Alley,PayPal,delivered
401,628,170,67,688.97,8082.16,2022-01-01,9836 Namekagon Junction,credit card,shipped
402,303,882,66,750.52,1919.58,2020-03-13,7 6th Drive,credit card,delivered
403,261,113,75,360.16,8198.71,2021-08-18,49 Carberry Place,Apple Pay,delivered
404,321,897,84,296.86,6170.38,2022-10-28,52365 Washington Court,Apple Pay,processing
405,1000,642,54,567.14,9359.93,2020-07-02,67 Holmberg Junction,credit card,delivered
406,855,69,24,832.02,4803.39,2022-09-21,86928 Gina Hill,PayPal,shipped
407,646,124,4,434.59,2945.2,2021-05-08,5 Hansons Plaza,PayPal,processing
408,27,877,49,893.81,9122.77,2022-09-08,014 Miller Court,Apple Pay,processing
409,923,137,76,278.57,5228.96,2021-10-03,99 Scofield Terrace,PayPal,processing
410,69,225,41,711.34,8044.92,2022-09-26,6 Mccormick Junction,PayPal,delivered
411,278,568,62,401.82,585.64,2020-03-10,26439 Dapin Drive,PayPal,shipped
412,384,655,47,679.59,9323.35,2022-12-27,88 Tony Pass,credit card,shipped
413,785,921,10,802.22,1646.35,2022-06-29,3906 Hintze Place,Apple Pay,delivered
414,495,175,78,81.15,6254.24,2022-09-05,22 Pawling Hill,PayPal,delivered
415,490,44,19,626.87,712.11,2020-05-31,35 Declaration Trail,Apple Pay,processing
416,109,756,21,102.89,45.26,2020-05-25,27392 Almo Place,credit card,delivered
417,797,493,69,841.34,7850.38,2020-10-11,43482 Spohn Pass,credit card,pending
418,449,680,14,340.41,3015.41,2020-02-07,44182 Donald Lane,credit card,processing
419,179,417,45,597.54,4309.25,2020-02-18,25255 Crescent Oaks Junction,PayPal,delivered
420,174,558,43,360.63,5530.07,2021-09-22,2 Mayfield Parkway,credit card,delivered
421,23,726,60,344.03,3683.57,2022-06-16,9 Westport Drive,credit card,processing
422,325,349,58,232.42,5937.45,2022-08-08,905 Bowman Pass,PayPal,shipped
423,309,780,70,897.34,5619.21,2020-04-13,44 Grover Circle,credit card,delivered
424,439,706,74,642.74,8229.78,2022-02-22,2726 6th Road,PayPal,pending
425,329,543,26,245.83,4129.4,2020-06-05,76 Spohn Road,Apple Pay,pending
426,892,430,18,339.46,8204.71,2022-10-12,6 Stoughton Way,credit card,pending
427,273,813,46,852.25,8282.53,2020-09-14,099 Emmet Alley,PayPal,shipped
428,786,710,96,822.23,5918.52,2022-09-10,23 Pond Lane,PayPal,delivered
429,211,923,81,406.84,480.6,2020-01-19,670 Fisk Park,PayPal,delivered
430,292,516,41,822.63,7230.03,2021-10-09,05 3rd Court,Apple Pay,processing
431,950,400,86,650.39,7168.66,2022-10-24,73 Fordem Crossing,Apple Pay,shipped
432,169,320,39,459.82,5428.75,2021-02-09,839 Homewood Road,credit card,processing
433,58,195,33,928.94,1477.51,2020-03-31,0 Golf View Alley,PayPal,shipped
434,890,414,2,581.62,2550.96,2022-06-08,4368 Union Parkway,PayPal,pending
435,472,508,8,715.14,2718.98,2022-08-26,37 Hallows Parkway,PayPal,processing
436,748,213,75,123.53,9805.77,2021-10-13,0 Warrior Center,PayPal,pending
437,299,570,45,939.44,8122.88,2021-09-17,2 Paget Pass,credit card,processing
438,902,381,9,897.78,8765.05,2021-09-29,91789 Reinke Park,credit card,processing
439,578,15,63,405.78,8797.43,2022-08-11,43759 Riverside Crossing,credit card,delivered
440,775,682,76,733.47,216.96,2021-03-22,4 South Court,PayPal,delivered
441,42,532,26,623.38,2965.12,2021-09-04,36 Havey Center,Apple Pay,pending
442,554,437,76,127.5,7686.84,2022-05-19,8880 Cordelia Road,PayPal,pending
443,440,860,5,143.12,9126.05,2022-11-30,128 Rutledge Terrace,credit card,pending
444,812,422,63,588.55,7416.85,2021-08-01,251 Kipling Court,credit card,pending
445,1,459,99,255.99,2995.2,2021-07-14,3661 Linden Park,credit card,shipped
446,796,518,94,212.6,9470.54,2022-09-01,97 Sommers Crossing,Apple Pay,delivered
447,49,579,35,819.41,8843.34,2021-06-04,21 Parkside Terrace,PayPal,processing
448,479,180,92,35.93,4895.4,2022-06-28,44516 Tomscot Crossing,PayPal,processing
449,978,660,19,985.81,3612.76,2021-09-16,61 Carioca Hill,PayPal,processing
450,998,201,42,743.19,4952.32,2020-02-22,343 Melrose Drive,credit card,delivered
451,728,561,15,300.37,7317.37,2021-07-04,684 Merchant Drive,PayPal,shipped
452,386,820,64,932.79,489.72,2020-09-07,84444 Nelson Hill,Apple Pay,pending
453,692,25,2,323.71,4217.61,2021-09-07,8559 Brown Parkway,PayPal,delivered
454,313,159,37,274.36,4895.05,2020-07-20,77 Starling Drive,PayPal,shipped
455,749,755,53,331.57,2958.71,2022-03-02,76 Trailsway Parkway,PayPal,shipped
456,876,565,92,737.32,3742.41,2020-12-13,67 Mendota Plaza,credit card,shipped
457,496,277,96,846.8,7225.12,2020-01-19,97 Golf Parkway,Apple Pay,shipped
458,632,870,68,476.86,6126.8,2021-04-20,5188 Prairieview Hill,PayPal,processing
459,976,2,5,298.98,2607.62,2021-04-10,449 Hanson Avenue,credit card,pending
460,776,98,99,521.05,3479.02,2020-07-27,86 Mcbride Avenue,Apple Pay,delivered
461,401,433,44,666.74,1598.69,2021-02-18,33 Village Green Hill,credit card,shipped
462,618,444,87,799.86,270.31,2020-07-15,9 Old Gate Point,credit card,delivered
463,595,788,54,329.34,4877.77,2021-09-21,08608 Mcbride Center,Apple Pay,pending
464,933,961,62,145.09,3877.33,2021-05-30,827 Cherokee Point,credit card,pending
465,45,958,64,278.59,6242.45,2021-09-13,407 Garrison Street,PayPal,processing
466,367,765,50,20.31,163.98,2021-09-05,6635 Hanson Trail,PayPal,pending
467,791,436,96,618.52,5937.62,2020-11-01,56505 Everett Terrace,Apple Pay,delivered
468,795,299,23,923.04,4360.56,2020-05-21,7036 Northport Terrace,credit card,delivered
469,972,818,30,226.18,1730.99,2021-06-25,79 Raven Court,PayPal,delivered
470,744,118,26,482.11,5495.87,2020-11-30,7 Ludington Alley,Apple Pay,shipped
471,757,191,86,423.44,8108.78,2020-05-11,30345 Granby Circle,PayPal,delivered
472,46,50,16,384.52,6138.03,2020-08-14,827 Lakeland Drive,credit card,delivered
473,999,583,46,16.25,6312.52,2021-05-09,4380 Chinook Place,PayPal,delivered
474,413,48,38,626.72,2166.41,2020-11-21,21386 Sunfield Parkway,PayPal,delivered
475,644,853,68,644.26,1422.38,2021-06-06,478 Hoepker Trail,PayPal,delivered
476,984,504,82,395.05,625.34,2021-09-19,562 Scott Terrace,credit card,processing
477,814,168,92,24.79,2180.2,2021-11-05,6 Westerfield Park,credit card,shipped
478,173,873,4,534.97,7298.97,2022-10-12,48792 Stephen Hill,PayPal,pending
479,889,899,33,696.2,1650.71,2021-12-09,61 Monument Center,credit card,shipped
480,392,70,67,340.32,4763.39,2022-06-20,63558 Meadow Ridge Court,credit card,shipped
481,151,754,10,478.88,2531.91,2022-12-13,83138 Hazelcrest Road,Apple Pay,shipped
482,939,272,84,454.75,8505.31,2020-02-21,5415 Lakeland Trail,credit card,processing
483,579,557,3,408.9,5275.88,2020-03-16,48 Dovetail Pass,Apple Pay,delivered
484,257,490,68,544.47,4589.53,2020-12-15,764 Menomonie Plaza,PayPal,delivered
485,243,18,74,314.52,1836.84,2022-12-24,10 Iowa Pass,credit card,delivered
486,603,16,98,676.01,2292.36,2020-10-01,6 Drewry Pass,credit card,shipped
487,478,36,95,375.89,2240.24,2020-12-10,2398 Sunnyside Circle,credit card,delivered
488,995,551,47,362.36,2778.86,2020-12-08,0 Express Center,PayPal,pending
489,859,463,100,5.2,5079.75,2020-12-12,421 Fulton Park,credit card,pending
490,934,351,39,449.86,3987.21,2021-11-13,9 Norway Maple Hill,Apple Pay,processing
491,117,517,57,156.65,9034.81,2022-12-25,2 Melody Alley,credit card,processing
492,566,357,45,115.49,7087.37,2022-12-08,205 Hazelcrest Way,Apple Pay,processing
493,877,316,20,853.78,6834.88,2022-05-22,45 Evergreen Way,credit card,pending
494,342,887,5,848.47,7079.6,2020-03-11,43 Waubesa Center,credit card,pending
495,704,130,10,113.79,1046.82,2020-09-23,556 Ramsey Center,credit card,processing
496,781,238,95,240.52,7907.94,2021-03-26,0685 Commercial Center,PayPal,shipped
497,583,582,62,38.67,9473.32,2020-10-10,2753 Twin Pines Terrace,PayPal,pending
498,224,815,69,378.2,8077.17,2022-09-07,24 Tomscot Crossing,Apple Pay,shipped
499,737,438,36,499.8,5323.79,2020-01-22,616 Orin Park,credit card,shipped
500,887,650,29,570.98,2190.6,2022-12-27,3508 North Alley,Apple Pay,shipped
501,904,836,26,938.96,1051.96,2022-04-17,0142 Sommers Avenue,credit card,delivered
502,267,497,6,23.91,7842.49,2022-03-25,36 Quincy Lane,Apple Pay,pending
503,130,499,48,909.55,4249.83,2022-04-18,66 Commercial Court,credit card,processing
504,845,143,98,715.32,9396.8,2020-09-07,1 Corry Plaza,PayPal,pending
505,84,20,90,112.72,4032.66,2020-11-04,7291 Summerview Court,PayPal,shipped
506,341,114,39,599.58,1546.95,2020-11-19,17 Bluestem Crossing,credit card,delivered
507,430,236,90,636.27,3480.19,2021-04-16,7 Gulseth Parkway,credit card,processing
508,505,512,99,795.64,5734.38,2021-07-21,0884 Annamark Hill,Apple Pay,delivered
509,102,661,57,962.76,8630.83,2021-05-01,2844 Fair Oaks Court,Apple Pay,shipped
510,145,674,91,217.45,9243.66,2022-07-06,6 Forest Run Avenue,Apple Pay,delivered
511,121,421,95,608.64,3116.81,2020-07-27,19 Dennis Lane,Apple Pay,processing
512,918,100,44,863.44,9670.11,2022-04-18,26 Northview Alley,PayPal,pending
513,573,913,1,653.85,573.19,2022-08-27,75 Oakridge Center,credit card,delivered
514,571,138,66,998.75,4322.75,2021-04-19,7055 Nevada Circle,PayPal,processing
515,237,986,78,218.03,3794.12,2020-06-18,292 Manley Plaza,Apple Pay,shipped
516,751,373,46,381.56,1384.85,2020-03-28,752 Hansons Court,Apple Pay,processing
517,608,849,56,645.14,6833.94,2021-12-30,0 High Crossing Pass,credit card,pending
518,358,92,24,630.72,8627.38,2020-04-20,7623 Forest Dale Drive,credit card,pending
519,569,27,70,53.8,5618.97,2021-07-12,5170 Rockefeller Circle,credit card,shipped
520,599,962,48,290.3,1935.14,2020-02-10,668 Valley Edge Drive,Apple Pay,processing
521,184,309,38,519.51,7910.27,2021-01-01,20820 Tennessee Trail,credit card,pending
522,836,990,81,649.56,6479.33,2020-10-30,90368 Longview Point,credit card,pending
523,190,408,8,853.35,8229.33,2022-10-23,38 Graedel Street,PayPal,pending
524,123,125,23,546.27,5895.75,2021-10-04,73582 Haas Place,Apple Pay,processing
525,16,256,3,586.43,555.23,2021-05-16,6 Glacier Hill Place,PayPal,processing
526,798,885,36,164.46,5870.86,2020-02-24,5 Miller Park,Apple Pay,shipped
527,255,981,47,992.65,2120.7,2022-04-16,06472 Dennis Pass,credit card,shipped
528,344,403,71,182.69,6733.96,2022-10-08,4 Swallow Parkway,PayPal,processing
529,774,948,47,735.04,4924.48,2020-03-17,269 Kenwood Drive,credit card,shipped
530,551,339,40,785.98,4038.68,2020-12-18,58 Little Fleur Drive,Apple Pay,pending
531,205,626,95,751.98,2325.09,2021-02-21,96 Haas Street,credit card,processing
532,518,135,84,742.11,5445.86,2020-05-05,072 Golf View Road,credit card,pending
533,282,574,2,915.59,8482.82,2022-01-23,03 Springview Alley,credit card,shipped
534,345,987,25,800.96,3515.7,2020-04-04,54 Westport Pass,credit card,pending
535,193,847,77,792.37,3019.82,2021-08-18,9778 High Crossing Parkway,PayPal,processing
536,171,879,12,2.92,8583.25,2020-06-02,6 Monterey Point,PayPal,processing
537,50,66,74,884.07,9297.21,2021-04-20,0171 Lindbergh Parkway,credit card,shipped
538,953,947,33,323.55,6669.91,2021-09-27,172 Holy Cross Pass,Apple Pay,pending
539,271,971,76,100.94,3508.68,2021-10-28,929 Sutherland Center,PayPal,pending
540,597,992,54,396.81,7615.69,2021-02-19,79874 Talmadge Parkway,credit card,delivered
541,935,64,45,155.89,9955.47,2020-02-04,80 Sommers Lane,Apple Pay,pending
542,486,46,89,238.98,8761.44,2020-04-16,9519 Dwight Hill,PayPal,pending
543,70,362,99,309.81,8986.47,2022-08-09,3669 Lunder Trail,credit card,processing
544,438,683,47,961.73,6844.12,2021-01-08,025 Granby Center,credit card,pending
545,374,651,24,444.32,8533.17,2022-10-12,406 Bashford Terrace,PayPal,shipped
546,563,38,26,2.06,3479.07,2020-06-14,7015 Lakeland Avenue,Apple Pay,pending
547,675,901,37,280.37,2971.05,2021-03-25,82228 Melrose Plaza,Apple Pay,pending
548,165,749,77,586.43,3826.09,2022-11-21,6 Bunker Hill Street,credit card,processing
549,804,834,5,257.79,421.25,2020-06-04,394 Grover Court,credit card,pending
550,48,120,22,392.31,4728.11,2020-08-29,3245 Maple Avenue,PayPal,pending
551,468,156,72,544.78,2363.75,2021-11-21,21 Mcguire Way,PayPal,delivered
552,335,991,47,535.84,5205.58,2021-04-02,995 Dovetail Road,credit card,shipped
553,826,472,50,202.7,7717.97,2020-08-04,27 Green Ridge Way,credit card,delivered
554,973,347,35,911.69,2976.11,2022-03-11,2251 Evergreen Crossing,Apple Pay,shipped
555,718,785,36,962.0,5608.87,2022-11-15,148 Hayes Crossing,Apple Pay,processing
556,820,946,95,774.14,9363.83,2022-05-08,11018 Armistice Street,Apple Pay,delivered
557,30,394,56,489.78,3119.11,2022-09-03,19475 Dunning Place,PayPal,delivered
558,248,976,28,601.43,5370.17,2022-08-01,99326 Thompson Parkway,PayPal,pending
559,106,192,19,111.72,1196.27,2020-12-04,1674 Cordelia Circle,Apple Pay,shipped
560,830,455,13,517.43,1104.01,2022-02-26,29707 Namekagon Way,credit card,delivered
561,220,930,15,511.08,3083.28,2022-09-04,1374 Pearson Point,PayPal,pending
562,77,529,99,315.74,5691.38,2021-07-07,94 Pennsylvania Junction,Apple Pay,delivered
563,268,359,98,936.99,1788.97,2021-06-17,30 Hanson Lane,credit card,shipped
564,47,207,23,86.75,9118.76,2022-04-26,14223 Blackbird Avenue,credit card,shipped
565,764,575,68,317.19,9776.73,2020-10-12,433 Eastwood Lane,Apple Pay,delivered
566,485,167,48,949.86,8902.9,2022-01-19,56 Pankratz Parkway,PayPal,shipped
567,415,753,90,658.64,7927.41,2021-06-01,44279 Dawn Way,credit card,delivered
568,307,145,93,863.88,7218.73,2022-08-19,12 Hagan Center,Apple Pay,delivered
569,805,538,27,949.04,5609.6,2022-01-29,348 Jenna Junction,credit card,shipped
570,147,531,76,701.1,3820.54,2020-06-06,5 Luster Place,Apple Pay,delivered
571,217,340,90,591.89,9637.61,2022-09-29,7 Pennsylvania Trail,PayPal,delivered
572,630,365,48,568.44,5934.89,2022-06-13,714 Hansons Alley,PayPal,pending
573,682,262,30,626.75,8005.64,2021-05-02,253 Schurz Point,credit card,pending
574,394,99,1,134.65,3912.77,2020-06-20,32418 Anniversary Hill,credit card,processing
575,120,388,75,451.96,8789.47,2020-12-03,927 Harbort Place,PayPal,shipped
576,871,335,68,854.64,2816.69,2022-08-14,80 Rutledge Pass,PayPal,processing
577,738,802,17,313.54,5025.4,2020-10-26,4580 Westport Circle,PayPal,delivered
578,898,688,63,430.39,6319.48,2022-07-04,0 Northridge Trail,Apple Pay,processing
579,463,54,37,2.6,3702.73,2021-07-29,19374 Heath Hill,Apple Pay,delivered
